project,cell_specimen_id,cell_specimen_name,hemisphere,structure,donor_id,donor_name,biological_sex,age,ethnicity,medical_conditions,full_genotype,dendrite_type,apical_dendrite_status,neuron_reconstruction_type,cell_soma_normalized_depth,depth_from_pia_um,ephys_session_id,transcriptomics_sample_id,transcriptomics_batch
mIVSCC-MET,750461799,Sst-IRES-Cre;Ai14-412558.04.01.03,left,VISp5,412558,Sst-IRES-Cre;Ai14-412558,M,P56,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750461784,SM-GE8XQ_S022_E1-50,RSC-177
mIVSCC-MET,750461846,Sst-IRES-Cre;Ai14-412558.05.01.02,left,VISp5,412558,Sst-IRES-Cre;Ai14-412558,M,P56,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750461815,SM-GE8XQ_S006_E1-50,RSC-177
mIVSCC-MET,750462319,Sst-IRES-Cre;Ai14-412558.04.02.02,right,VISp5,412558,Sst-IRES-Cre;Ai14-412558,M,P56,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750462303,SM-GE8XQ_S015_E1-50,RSC-177
mIVSCC-MET,750464909,Sst-IRES-Cre;Ai14-412558.04.02.03,right,VISp5,412558,Sst-IRES-Cre;Ai14-412558,M,P56,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750464868,SM-GE8XQ_S016_E1-50,RSC-177
mIVSCC-MET,750465208,Sst-IRES-Cre;Ai14-412558.04.01.04,left,VISp4,412558,Sst-IRES-Cre;Ai14-412558,M,P56,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750465193,SM-GE8XQ_S023_E1-50,RSC-177
mIVSCC-MET,750465238,Sst-IRES-Cre;Ai14-412558.05.02.03,right,VISp5,412558,Sst-IRES-Cre;Ai14-412558,M,P56,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750465223,SM-GE8XQ_S029_E1-50,RSC-177
mIVSCC-MET,750465525,Sst-IRES-Cre;Ai14-412558.03.01.01,left,VISpm5,412558,Sst-IRES-Cre;Ai14-412558,M,P56,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750465506,SM-GE8XQ_S041_E1-50,RSC-177
mIVSCC-MET,750467051,Sst-IRES-Cre;Ai14-412558.04.02.04,right,VISp5,412558,Sst-IRES-Cre;Ai14-412558,M,P56,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750467036,SM-GE8XQ_S017_E1-50,RSC-177
mIVSCC-MET,750472545,Sst-IRES-Cre;Ai14-412558.03.02.01,right,VISp5,412558,Sst-IRES-Cre;Ai14-412558,M,P56,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750472510,SM-GE8XQ_S030_E1-50,RSC-177
mIVSCC-MET,750472575,Sst-IRES-Cre;Ai14-412558.03.01.02,left,VISpm2/3,412558,Sst-IRES-Cre;Ai14-412558,M,P56,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750472560,SM-GE8XQ_S042_E1-50,RSC-177
mIVSCC-MET,750472605,Sst-IRES-Cre;Ai14-412558.02.01.01,left,VISp5,412558,Sst-IRES-Cre;Ai14-412558,M,P56,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.658018344,,750472590,SM-GE8XQ_S036_E1-50,RSC-177
mIVSCC-MET,750489990,Sst-IRES-Cre;Ai14-412558.02.01.03,left,VISl5,412558,Sst-IRES-Cre;Ai14-412558,M,P56,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750489975,SM-GE8XQ_S037_E1-50,RSC-177
mIVSCC-MET,750689113,Sst-IRES-Cre;Ai14-412162.04.02.01,right,VISp5,412162,Sst-IRES-Cre;Ai14-412162,M,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750688923,SM-GE8XQ_S052_E1-50,RSC-177
mIVSCC-MET,750706642,Sst-IRES-Cre;Ai14-412162.04.02.02,right,VISp5,412162,Sst-IRES-Cre;Ai14-412162,M,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.721493018,,750706585,SM-GE8XQ_S053_E1-50,RSC-177
mIVSCC-MET,750721588,Sst-IRES-Cre;Ai14-412162.04.02.03,right,VISpm6a,412162,Sst-IRES-Cre;Ai14-412162,M,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750721563,SM-GE8XQ_S054_E1-50,RSC-177
mIVSCC-MET,750732265,Sst-IRES-Cre;Ai14-412555.04.01.04,left,VISp5,412555,Sst-IRES-Cre;Ai14-412555,M,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750732198,SM-GE8XQ_S044_E1-50,RSC-177
mIVSCC-MET,750733881,Sst-IRES-Cre;Ai14-412555.04.02.01,right,VISpm5,412555,Sst-IRES-Cre;Ai14-412555,M,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750733857,SM-GE8XQ_S062_E1-50,RSC-177
mIVSCC-MET,750748277,Sst-IRES-Cre;Ai14-412555.03.02.02,right,VISpm5,412555,Sst-IRES-Cre;Ai14-412555,M,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750748254,SM-GE8XQ_S046_E1-50,RSC-177
mIVSCC-MET,750757147,Sst-IRES-Cre;Ai14-412555.05.02.01,right,VISp6a,412555,Sst-IRES-Cre;Ai14-412555,M,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750757129,SM-GE8XQ_S063_E1-50,RSC-177
mIVSCC-MET,750766780,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-412518.02.02.01,right,VISpor2/3,412518,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-412518,F,P56,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,750766761,SM-GE8XQ_S074_E1-50,RSC-177
mIVSCC-MET,750773551,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-412518.02.02.02,right,VISpor1,412518,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-412518,F,P56,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,750773536,SM-GE8XQ_S075_E1-50,RSC-177
mIVSCC-MET,750776506,Sst-IRES-Cre;Ai14-412560.04.02.01,right,VISp5,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.664570869,,750776491,SM-GE8XQ_S055_E1-50,RSC-177
mIVSCC-MET,750776546,Sst-IRES-Cre;Ai14-412560.02.01.01,left,VISp6a,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750776531,SM-GE8XQ_S105_E1-50,RSC-177
mIVSCC-MET,750780017,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-412518.02.02.03,right,VISpor1,412518,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-412518,F,P56,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,750780002,SM-GE8XQ_S076_E1-50,RSC-177
mIVSCC-MET,750783451,Sst-IRES-Cre;Ai14-412560.02.01.02,left,VISp4,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750783419,SM-GE8XQ_S106_E1-50,RSC-177
mIVSCC-MET,750783593,Sst-IRES-Cre;Ai14-412560.04.02.02,right,VISp5,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750783576,SM-GE8XQ_S056_E1-50,RSC-177
mIVSCC-MET,750783623,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-412518.02.02.04,right,VISpor1,412518,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-412518,F,P56,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,750783608,SM-GE8XQ_S077_E1-50,RSC-177
mIVSCC-MET,750786577,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-412518.04.01.01,left,VISp1,412518,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-412518,F,P56,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,750786562,SM-GE8XQ_S064_E1-50,RSC-177
mIVSCC-MET,750786617,Sst-IRES-Cre;Ai14-412560.04.02.03,right,VISp5,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750786602,SM-GE8XQ_S057_E1-50,RSC-177
mIVSCC-MET,750786807,Sst-IRES-Cre;Ai14-412560.02.01.03,left,VISp6a,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750786792,SM-GE8XQ_S107_E1-50,RSC-177
mIVSCC-MET,750789473,Sst-IRES-Cre;Ai14-412560.04.02.04,right,VISp5,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750789458,SM-GE8XQ_S058_E1-50,RSC-177
mIVSCC-MET,750794085,Sst-IRES-Cre;Ai14-412560.02.01.04,left,VISp2/3,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750794070,SM-GE8XQ_S108_E1-50,RSC-177
mIVSCC-MET,750794115,Sst-IRES-Cre;Ai14-412560.03.01.01,left,VISpm5,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750794100,SM-GE8XQ_S049_E1-50,RSC-177
mIVSCC-MET,750795221,Sst-IRES-Cre;Ai14-412560.03.02.01,right,VISp5,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750795114,SM-GE8XQ_S059_E1-50,RSC-177
mIVSCC-MET,750798337,Sst-IRES-Cre;Ai14-412560.03.01.02,left,VISp2/3,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750798322,SM-GE8XQ_S050_E1-50,RSC-177
mIVSCC-MET,750798367,Sst-IRES-Cre;Ai14-412560.03.02.02,right,VISp5,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750798352,SM-GE8XQ_S060_E1-50,RSC-177
mIVSCC-MET,750801763,Sst-IRES-Cre;Ai14-412560.03.02.03,right,VISpm6a,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750801676,SM-GE8XQ_S061_E1-50,RSC-177
mIVSCC-MET,750801904,Sst-IRES-Cre;Ai14-412560.02.01.06,left,VISp5,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750801887,SM-GE8XQ_S109_E1-50,RSC-177
mIVSCC-MET,750803570,Sst-IRES-Cre;Ai14-412560.03.01.03,left,VISp4,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750803550,SM-GE8XQ_S051_E1-50,RSC-177
mIVSCC-MET,750805111,Sst-IRES-Cre;Ai14-412560.04.01.01,left,VISp5,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750805072,SM-GE8XQ_S067_E1-50,RSC-177
mIVSCC-MET,750805922,Sst-IRES-Cre;Ai14-412560.02.01.07,left,VISp4,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750805898,SM-GE8XQ_S110_E1-50,RSC-177
mIVSCC-MET,750807290,Sst-IRES-Cre;Ai14-412858.04.02.01,right,VISpm2/3,412858,Sst-IRES-Cre;Ai14-412858,M,P55,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750807220,SM-GE8XQ_S080_E1-50,RSC-177
mIVSCC-MET,750811272,Sst-IRES-Cre;Ai14-412858.04.02.02,right,VISpm5,412858,Sst-IRES-Cre;Ai14-412858,M,P55,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750811038,SM-GE8XQ_S081_E1-50,RSC-177
mIVSCC-MET,750821449,Sst-IRES-Cre;Ai14-412858.05.02.01,right,VISpm5,412858,Sst-IRES-Cre;Ai14-412858,M,P55,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750821368,SM-GE8XQ_S068_E1-50,RSC-177
mIVSCC-MET,750824726,Sst-IRES-Cre;Ai14-412858.04.02.03,right,VISpm6a,412858,Sst-IRES-Cre;Ai14-412858,M,P55,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.766505609,,750824573,SM-GE8XQ_S082_E1-50,RSC-177
mIVSCC-MET,750824926,Sst-IRES-Cre;Ai14-412560.02.01.09,left,VISl5,412560,Sst-IRES-Cre;Ai14-412560,F,P57,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,750824807,SM-GE8XQ_S111_E1-50,RSC-177
mIVSCC-MET,750833190,Sst-IRES-Cre;Ai14-412858.04.02.04,right,VISpm6a,412858,Sst-IRES-Cre;Ai14-412858,M,P55,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.812452998,,750833172,SM-GE8XQ_S083_E1-50,RSC-177
mIVSCC-MET,751183031,Sst-IRES-Cre;Ai14-412165.04.02.01,right,VISp5,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751182751,SM-GE8XQ_S137_E1-50,RSC-177
mIVSCC-MET,751199266,Sst-IRES-Cre;Ai14-412165.04.01.02,left,VISp5,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.693446289,,751199116,SM-GE8XQ_S112_E1-50,RSC-177
mIVSCC-MET,751217510,Sst-IRES-Cre;Ai14-412165.03.02.01,right,VISp5,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751217265,SM-GE8XQ_S122_E1-50,RSC-177
mIVSCC-MET,751226394,Sst-IRES-Cre;Ai14-412165.04.01.03,left,VISp5,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751226379,SM-GE8XQ_S113_E1-50,RSC-177
mIVSCC-MET,751229887,Sst-IRES-Cre;Ai14-412165.04.02.02,right,VISp6a,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751229633,SM-GE8XQ_S138_E1-50,RSC-177
mIVSCC-MET,751250310,Sst-IRES-Cre;Ai14-412165.04.01.04,left,VISp6a,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751250139,SM-GE8XQ_S114_E1-50,RSC-177
mIVSCC-MET,751269017,Sst-IRES-Cre;Ai14-412165.04.02.03,right,VISp5,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751268829,SM-GE8XQ_S139_E1-50,RSC-177
mIVSCC-MET,751288601,Sst-IRES-Cre;Ai14-412165.03.02.02,right,VISp5,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751288410,SM-GE8XQ_S123_E1-50,RSC-177
mIVSCC-MET,751288807,Sst-IRES-Cre;Ai14-412165.04.01.05,left,VISp4,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751288673,SM-GE8XQ_S115_E1-50,RSC-177
mIVSCC-MET,751317473,Sst-IRES-Cre;Ai14-412165.04.01.06,left,VISp4,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751317307,SM-GE8XQ_S116_E1-50,RSC-177
mIVSCC-MET,751325916,Sst-IRES-Cre;Ai14-412165.03.02.03,right,VISp5,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751325613,SM-GE8XQ_S124_E1-50,RSC-177
mIVSCC-MET,751349800,Sst-IRES-Cre;Ai14-412165.03.01.01,left,VISp5,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751349651,SM-GE8XQ_S153_E1-50,RSC-177
mIVSCC-MET,751932693,Sst-IRES-Cre;Ai14-412562.04.01.01,left,VISpm6a,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751932499,SM-GE8XQ_S117_E1-50,RSC-177
mIVSCC-MET,751947558,Sst-IRES-Cre;Ai14-412562.04.01.02,left,VISp6a,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.720728654,,751947435,SM-GE8XQ_S118_E1-50,RSC-177
mIVSCC-MET,751974246,Sst-IRES-Cre;Ai14-412562.04.01.03,left,VISp5,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751974187,SM-GE8XQ_S119_E1-50,RSC-177
mIVSCC-MET,751974368,Sst-IRES-Cre;Ai14-412165.03.01.05,left,VISl6a,412165,Sst-IRES-Cre;Ai14-412165,F,P59,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751974285,SM-GE8XQ_S154_E1-50,RSC-177
mIVSCC-MET,751991697,Sst-IRES-Cre;Ai14-412562.05.01.01,left,VISp6b,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751991626,SM-GE8XQ_S150_E1-50,RSC-177
mIVSCC-MET,751991773,Sst-IRES-Cre;Ai14-412562.04.01.05,left,VISp6a,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.755160405,,751991755,SM-GE8XQ_S120_E1-50,RSC-177
mIVSCC-MET,751992481,Sst-IRES-Cre;Ai14-412562.05.01.02,left,VISpm6a,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,751992395,SM-GE8XQ_S151_E1-50,RSC-177
mIVSCC-MET,752000685,Sst-IRES-Cre;Ai14-412562.04.02.01,right,VISp6a,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,752000548,SM-GE8XQ_S140_E1-50,RSC-177
mIVSCC-MET,752020215,Sst-IRES-Cre;Ai14-412562.03.02.01,right,VISp4,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,752020129,SM-GE8XQ_S146_E1-50,RSC-177
mIVSCC-MET,752027250,Sst-IRES-Cre;Ai14-412562.04.02.02,right,VISp5,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.575203057,,752027089,SM-GE8XQ_S141_E1-50,RSC-177
mIVSCC-MET,752038120,Sst-IRES-Cre;Ai14-412562.03.02.02,right,VISp6a,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,752038049,SM-GE8XQ_S147_E1-50,RSC-177
mIVSCC-MET,752038334,Sst-IRES-Cre;Ai14-412562.05.02.01,right,VISp6a,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,752038155,SM-GE8XQ_S133_E1-50,RSC-177
mIVSCC-MET,752042986,Sst-IRES-Cre;Ai14-412556.03.01.02,left,VISp5,412556,Sst-IRES-Cre;Ai14-412556,M,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.583898394,,752042883,SM-GE8XQ_S126_E1-50,RSC-177
mIVSCC-MET,752063316,Sst-IRES-Cre;Ai14-412562.04.02.03,right,VISp2/3,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,full,0.25557721,,752063196,SM-GE8XQ_S142_E1-50,RSC-177
mIVSCC-MET,752067803,Sst-IRES-Cre;Ai14-412562.05.02.02,right,VISpm5,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,752067761,SM-GE8XQ_S134_E1-50,RSC-177
mIVSCC-MET,752067932,Sst-IRES-Cre;Ai14-412556.03.01.03,left,VISp5,412556,Sst-IRES-Cre;Ai14-412556,M,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,752067841,SM-GE8XQ_S127_E1-50,RSC-177
mIVSCC-MET,752076561,Sst-IRES-Cre;Ai14-412562.03.02.03,right,VISp2/3,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,752076528,SM-GE8XQ_S148_E1-50,RSC-177
mIVSCC-MET,752076719,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-412526.05.02.01,right,VISp1,412526,Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-412526,M,P57,,,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,aspiny,NA,,,,752076598,SM-GE8XQ_S152_E1-50,RSC-177
mIVSCC-MET,752081592,Sst-IRES-Cre;Ai14-412562.02.01.01,left,VISp2/3,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,752081546,SM-GE8XQ_S155_E1-50,RSC-177
mIVSCC-MET,752086133,Sst-IRES-Cre;Ai14-412562.03.02.04,right,VISp6a,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,752086111,SM-GE8XQ_S149_E1-50,RSC-177
mIVSCC-MET,752276388,Sst-IRES-Cre;Ai14-412562.02.01.03,left,VISp5,412562,Sst-IRES-Cre;Ai14-412562,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,752273385,SM-GE8XQ_S156_E1-50,RSC-177
mIVSCC-MET,753654338,Sst-IRES-Cre;Ai14-412554.04.02.01,right,VISp6a,412554,Sst-IRES-Cre;Ai14-412554,M,P60,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,753654150,SM-GE8XQ_S176_E1-50,RSC-177
mIVSCC-MET,753671885,Sst-IRES-Cre;Ai14-412554.04.01.01,left,VISp6a,412554,Sst-IRES-Cre;Ai14-412554,M,P60,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,753671722,SM-GE8XF_S042_E1-50,RSC-178
mIVSCC-MET,753672187,Sst-IRES-Cre;Ai14-412554.03.01.05,left,VISp6a,412554,Sst-IRES-Cre;Ai14-412554,M,P60,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,753671994,SM-GE8XQ_S165_E1-50,RSC-177
mIVSCC-MET,753678257,Sst-IRES-Cre;Ai14-412554.04.02.02,right,VISpm5,412554,Sst-IRES-Cre;Ai14-412554,M,P60,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,753677836,SM-GE8XQ_S177_E1-50,RSC-177
mIVSCC-MET,753691665,Sst-IRES-Cre;Ai14-412554.03.01.06,left,VISp5,412554,Sst-IRES-Cre;Ai14-412554,M,P60,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,753691527,SM-GE8XQ_S166_E1-50,RSC-177
mIVSCC-MET,753696070,Sst-IRES-Cre;Ai14-412554.03.02.02,right,VISp2/3,412554,Sst-IRES-Cre;Ai14-412554,M,P60,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,753695779,SM-GE8XQ_S186_E1-50,RSC-177
mIVSCC-MET,753702748,Sst-IRES-Cre;Ai14-412554.04.01.02,left,VISp2/3,412554,Sst-IRES-Cre;Ai14-412554,M,P60,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,753702589,SM-GE8XF_S043_E1-50,RSC-178
mIVSCC-MET,753707616,Sst-IRES-Cre;Ai14-412554.04.02.03,right,VISpm5,412554,Sst-IRES-Cre;Ai14-412554,M,P60,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,753707294,SM-GE8XQ_S178_E1-50,RSC-177
mIVSCC-MET,753707847,Sst-IRES-Cre;Ai14-412554.03.01.07,left,VISp5,412554,Sst-IRES-Cre;Ai14-412554,M,P60,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,753707721,SM-GE8XQ_S167_E1-50,RSC-177
mIVSCC-MET,753716937,Sst-IRES-Cre;Ai14-412860.03.02.01,right,VISp5,412860,Sst-IRES-Cre;Ai14-412860,F,P58,,,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,aspiny,NA,,,,753716719,SM-GE8XQ_S168_E1-50,RSC-177
